,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text,text_original
88,623495601,False,finalized,3,12/12/14 12:15,1,1.0,Tue Dec 02 02:04:40 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['broke', 'rd', 'charger', 'month', 'get', 'shit', 'togeth']",Just broke my 3rd charger of the month. Get your shit together @apple
89,623495602,False,finalized,3,12/12/14 6:47,1,1.0,Tue Dec 02 02:09:56 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['iphon', 'batteri', 'good', 'claim']","This iPhone 6 battery isn't as good as you claim, @apple"
90,623495603,False,finalized,3,12/12/14 2:50,1,1.0,Tue Dec 02 02:10:38 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['big', 'fall', 'fell', 'monday', 'see', 'whether', 'follow']",#Nasdaq big fall. @FB @Baba @Twtr @Linkd @Apple fell 3-6% on Monday! See whether follow up ..
91,623495604,False,finalized,3,12/12/14 12:14,3,1.0,Tue Dec 02 02:14:37 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['face', 'big', 'chang', 'googl', 'search', 'choic']","#iPhone #users face big change over @Apple [#Apple]'s Google search choice. (#Monday, 1 #December) http://t.co/fA3KKjQQdA"
92,623495605,False,finalized,3,12/11/14 22:06,3,0.6908,Tue Dec 02 02:14:56 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['pleas', 'educ', 'us']",RT @chanchan1717: @aydlettgwyn13 @apple please educate us
93,623495606,False,finalized,3,12/12/14 21:08,5,0.6517,Tue Dec 02 02:16:00 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['updat', 'ram', 'gb', 'guy', 'like', 'shallow', 'gf', 'take', 'money', 'dammit', 'look', 'good']","Just updated my ram to 16gb. @apple you guys are like shallow gf's. Take all the money, but dammit you look good."
94,623495607,False,finalized,3,12/12/14 20:37,1,1.0,Tue Dec 02 02:16:19 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['oh', 'fair', 'think', 'realli', 'mean']",@apple @iphone4 oh it's not fair and i think you're really mean
95,623495608,False,finalized,3,12/12/14 1:35,3,0.6794,Tue Dec 02 02:25:30 +0000 2014,5.4e+17,#AAPL OR @Apple,,['twitter'],#whoknew Why isn't @Apple on Twitter? http://t.co/HmsbwjEL1K #interestingfact #passingthetime
96,623495609,False,finalized,3,12/11/14 20:55,3,1.0,Tue Dec 02 02:27:54 +0000 2014,5.4e+17,#AAPL OR @Apple,,['twitter'],RT @JodiSpicer: #whoknew Why isn't @Apple on Twitter? http://t.co/HmsbwjEL1K #interestingfact #passingthetime
97,623495610,True,golden,13,,5,0.7851,Tue Dec 02 02:38:28 +0000 2014,5.4e+17,#AAPL OR @Apple,5,"['ibm', 'io', 'user', 'account', 'onlin', 'sale', 'user', 'domin']",IBM: @Apple iOS users account for 21.6% of ALL online sales. 3x @android users (6.6%). They are dominating. #business #sales #cybermonday
98,623495611,False,finalized,3,12/12/14 11:19,1,1.0,Tue Dec 02 02:56:02 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['hate', 'io', 'capit', 'random', 'word', 'like', 'dont', 'wanna', 'give', 'emphasi', 'stupid', 'word', 'tha', 'sentenc', 'get', 'ur', 'self', 'togeth']",I HATE HOW IOS 8 CAPITALIZES RANDOM WORDS LIKE I DONT WANNA GIVE EMPHASIS TO SOME STUPID WORD IN THA SENTENCE GET UR SELF TOGETHER @Apple
99,623495612,True,golden,11,,3,0.6218,Tue Dec 02 02:56:56 +0000 2014,5.4e+17,#AAPL OR @Apple,3,"['made', 'clear', 'support', 'rand', 'paul', 'case', 'everyon', 'pigeonhol', 'red', 'blue', 'also', 'like']",@gr8american23 i've made clear i support rand paul in 2016 in most cases. why is everyone pigeonholed as red or blue? also u like @apple?
100,623495613,False,finalized,3,12/12/14 21:55,1,0.6884,Tue Dec 02 02:56:57 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['iphon', 'ever', 'creat']",@apple why was the iphone 4 ever created
101,623495614,False,finalized,3,12/12/14 8:43,1,1.0,Tue Dec 02 03:00:07 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['fuck', 'hate']",@apple I FUCKING HATE YOU http://t.co/xRxXK0rdot
102,623495615,False,finalized,3,12/12/14 14:24,5,0.6573,Tue Dec 02 03:00:29 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['pleas', 'new', 'phone', 'christma']",@apple please can I have new phone for Christmas? #spreadsomejoy
103,623495616,False,finalized,4,12/12/14 2:24,3,0.7279,Tue Dec 02 03:01:44 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['perfom', 'pie']",Perfome @apple pie.. http://t.co/eHsgVdej9N
104,623495617,False,finalized,3,12/11/14 23:31,3,0.6734,Tue Dec 02 03:05:07 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['sold', 'aapl', 'long', 'day']",#Nasdaq100 #recent #market #exit #4: Sold $AAPL long for a 10.49% #gain in 20 days. #AAPL #forex #trading #stocks
105,623495618,False,finalized,3,12/11/14 14:28,3,0.6442,Tue Dec 02 03:05:32 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['rumour', 'launch', 'mega', 'tab']",.@Apple rumoured to be launching a 'Mega Tab' because #biggerisbetter http://t.co/UreeAozPaI
106,623495619,False,finalized,6,12/11/14 21:01,not_relevant,0.6697,Tue Dec 02 03:05:55 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['chayton', 'falk', 'chaytonfalk', 'sold', 'aapl', 'long', 'day']",RT  Chayton Falke ChaytonFalke :#Nasdaq100 #recent #market #exit #4: Sold $AAPL long for a 10.49% #gain in 20 days. #AAPL #forex #trading...
107,623495620,False,finalized,3,12/12/14 11:15,3,0.6635,Tue Dec 02 03:09:32 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['appl', 'inc', 'pt', 'up', 'barclay', 'morgan', 'stanley', 'trim', 'stake']","Apple Inc. PT Upped By Barclays, Morgan Stanley Trims Stake http://t.co/jgysEmQXBl #AAPL"
108,623495621,False,finalized,3,12/12/14 22:00,1,1.0,Tue Dec 02 03:09:39 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['like', 'app', 'cost', 'money', 'let', 'download']",IT'S NOT LIKE THE APP COSTS MONEY JUST LET ME DOWNLOAD IT @APPLE
109,623495622,True,golden,11,,3,0.7287,Tue Dec 02 03:13:14 +0000 2014,5.4e+17,#AAPL OR @Apple,"3
not_relevant","['new', 'ha', 'blog', 'post', 'gt', 'gt', 'gt', 'final', 'monday', 'decemb']","RT @HamzeiAnalytics: New HA Blog Post &gt;&gt;&gt; Final #AAPL #PutCallRatios for Monday, December 1, 2014:  http://t.co/FO160NRHfF"
110,623495623,False,finalized,3,12/12/14 8:54,3,0.7079,Tue Dec 02 03:15:03 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['jim', 'cramer', 'best', 'stock', 'pick', 'health', 'care', 'sector']",#AAPL:Jim Cramer's 4 Best Stock Picks for the Health Care Sector...http://t.co/CaQgzX0KiJ
111,623495624,False,finalized,3,12/12/14 13:13,1,1.0,Tue Dec 02 03:28:00 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['phone', 'charg', 'hour', 'keep', 'lose', 'percentag', 'get', 'ur', 'shit', 'togeth']",My phones been charging for an hour but it keeps losing percentage?? Get ur shit together @apple
112,623495625,False,finalized,3,12/11/14 14:56,3,1.0,Tue Dec 02 03:30:02 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['steve', 'job', 'clave', 'en', 'juicio', 'contra']","Steve Jobs, clave en juicio contra @Apple 
http://t.co/IcEOFgkm1q http://t.co/eDiR5Mahxn"
113,623495626,False,finalized,4,12/11/14 14:38,3,1.0,Tue Dec 02 03:31:46 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['steve', 'job', 'clave', 'en', 'juicio', 'contra']","RT @elnuevoherald: Steve Jobs, clave en juicio contra @Apple 
http://t.co/IcEOFgkm1q http://t.co/eDiR5Mahxn"
114,623495627,False,finalized,3,12/11/14 20:08,3,1.0,Tue Dec 02 03:42:08 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['steve', 'job', 'clave', 'en', 'juicio', 'contra']","RT @elnuevoherald: Steve Jobs, clave en juicio contra @Apple 
http://t.co/IcEOFgkm1q http://t.co/eDiR5Mahxn"
115,623495628,False,finalized,6,12/12/14 5:25,not_relevant,0.5409,Tue Dec 02 03:44:43 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['myth', 'vs', 'realiti', 'full', 'time']","Myths vs. Reality in Full-Time #Trading http://t.co/JH7BMS1Kgb #stocks
#futures #forex #trader #es #nq #cl #aapl #gpro #finance #eSignal"
116,623495629,False,finalized,3,12/12/14 13:17,3,0.6624,Tue Dec 02 03:49:22 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['laptop', 'complet', 'dead', 'black', 'day', 'amp', 'final', 'open', 'insid', 'fix', 'hire']",My laptop was completely dead and blacked out for 2 days &amp; I finally opened the inside and fixed it. Hire me @Apple
117,623495630,False,finalized,3,12/12/14 6:55,1,1.0,Tue Dec 02 03:49:34 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['even', 'get', 'turkey', 'tday', 'care']",@baseballbridget @apple we couldn't even get a turkey for TDay so they just don't care... #appleemojissuck
118,623495631,False,finalized,3,12/12/14 21:41,3,1.0,Tue Dec 02 03:52:46 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['steve', 'job', 'clave', 'en', 'juicio', 'contra']","RT @elnuevoherald: Steve Jobs, clave en juicio contra @Apple 
http://t.co/IcEOFgkm1q http://t.co/eDiR5Mahxn"
119,623495632,False,finalized,3,12/12/14 1:58,1,1.0,Tue Dec 02 03:52:58 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['phone', 'charg', 'hour', 'keep', 'lose', 'percentag', 'get', 'ur', 'shit', 'togeth']",RT @toricolelli: My phones been charging for an hour but it keeps losing percentage?? Get ur shit together @apple
120,623495633,False,finalized,3,12/12/14 0:52,3,0.7053,Tue Dec 02 03:57:07 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['nasdaq', 'particip', 'world', 'aid', 'day', 'campaign', 'campaign']","#Apple (NASDAQ: #AAPL) Participates in World Aids Day Campaign: http://t.co/YytgUGXQNB: #Apple, #AAPL, Campaign... http://t.co/XT3Z1sx0P4"
121,623495634,False,finalized,3,12/12/14 16:19,5,1.0,Tue Dec 02 03:58:50 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['well', 'play']",Well played @apple http://t.co/mGbsxyiA69
122,623495635,False,finalized,3,12/12/14 11:28,5,1.0,Tue Dec 02 04:00:59 +0000 2014,5.4e+17,#AAPL OR @Apple,,['thank'],Thank you @Apple
123,623495636,False,finalized,3,12/11/14 14:50,1,0.6894,Tue Dec 02 04:07:57 +0000 2014,5.4e+17,#AAPL OR @Apple,,['fix'],Fix it @apple http://t.co/cHoq6LHeHo
124,623495637,False,finalized,3,12/12/14 21:42,5,1.0,Tue Dec 02 04:08:21 +0000 2014,5.4e+17,#AAPL OR @Apple,,['thank'],RT @_iamGambino: Thank you @Apple
125,623495638,False,finalized,3,12/11/14 20:17,1,1.0,Tue Dec 02 04:09:46 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['long', 'realli', 'take', 'phone', 'ship', 'smh']",How long does it really take for a phone to ship @apple smh
126,623495639,False,finalized,3,12/12/14 8:53,3,1.0,Tue Dec 02 04:11:56 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['lawsuit', 'reveal', 'unseen', 'steve', 'job', 'video']",@Apple #iPod lawsuit will reveal unseen Steve Jobs video http://t.co/nEF5qOGbHE
127,623495640,False,finalized,3,12/12/14 9:10,3,1.0,Tue Dec 02 04:12:53 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['lawsuit', 'reveal', 'unseen', 'steve', 'job', 'video']",RT @smartoutsource1: @Apple #iPod lawsuit will reveal unseen Steve Jobs video http://t.co/nEF5qOGbHE
128,623495641,False,finalized,3,12/12/14 2:33,3,1.0,Tue Dec 02 04:21:29 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['lol', 'die']",Lol dying @apple http://t.co/EP8hQb2O2H
129,623495642,False,finalized,6,12/12/14 13:02,not_relevant,0.5288,Tue Dec 02 04:22:22 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['competit', 'part']",#GoPro: What Competition? Part 2 #GPRO  #AAPL #SNE http://t.co/4tgYDYdprt
130,623495643,False,finalized,4,12/11/14 14:12,1,1.0,Tue Dec 02 04:24:00 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['iphon', 'health', 'kit', 'longer', 'gather', 'data', 'sigh']","So, on my iphone5, the @apple health kit is no longer gathering data.  Sigh."
131,623495644,False,finalized,3,12/12/14 14:44,3,0.6806,Tue Dec 02 04:30:03 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['trade', 'aapl', 'nightli', 'updat', 'visit', 'free']","Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF"
132,623495645,False,finalized,3,12/12/14 15:50,1,0.6864,Tue Dec 02 04:30:31 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['thank', 'chang', 'yet', 'anoth', 'fuck', 'duck', 'thank']",Thanks @apple for changing yet another fuck into duck...Thanks.
133,623495646,False,finalized,6,12/12/14 8:35,1,0.5339,Tue Dec 02 04:33:28 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['yh', 'news', 'appl', 'tumbl', 'much', 'percent', 'unusu', 'trade', 'chuck', 'mikolajczak', 'new', 'york', 'reuter']",@Apple YH News Apple tumbles as much as 6 percent in unusual trading: By Chuck Mikolajczak NEW YORK (Reuters) ...  http://t.co/hNuWafq0sI
134,623495647,False,finalized,3,12/11/14 23:32,1,1.0,Tue Dec 02 04:34:05 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['caus', 'fuck']",@brwnskin_beauti cause fuck @apple
135,623495648,False,finalized,3,12/12/14 0:00,3,1.0,Tue Dec 02 04:35:14 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['brass', 'band', 'store', 'broadway']",RT @donacamp: Brass band at @Apple Store Broadway #WintersEve #NYC http://t.co/ufworZjgpP
136,623495649,False,finalized,3,12/12/14 10:31,1,1.0,Tue Dec 02 04:36:38 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['buy', 'gb', 'phone', 'gb', 'use']",if i buy a 16 gb phone i should have 16 GB'S TO USE @apple
137,623495650,False,finalized,3,12/12/14 2:13,1,1.0,Tue Dec 02 04:37:44 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['fuck', 'break', 'music']",fuck you for BREAKING MY MUSIC @apple
138,623495651,False,finalized,3,12/12/14 19:54,3,1.0,Tue Dec 02 04:38:57 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['brass', 'band', 'store', 'broadway']",RT @donacamp: Brass band at @Apple Store Broadway #WintersEve #NYC http://t.co/ufworZjgpP
139,623495652,False,finalized,3,12/12/14 21:15,3,1.0,Tue Dec 02 04:41:05 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['inc', 'sale', 'peak']","Have #Apple, Inc.'s #iPad Sales Peaked? #AAPL http://t.co/2Wpaib3z9M"
140,623495653,False,finalized,3,12/11/14 22:17,3,1.0,Tue Dec 02 04:48:00 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['brass', 'band', 'store', 'broadway']",RT @donacamp: Brass band at @Apple Store Broadway #WintersEve #NYC http://t.co/ufworZjgpP
141,623495654,False,finalized,3,12/12/14 2:02,3,1.0,Tue Dec 02 04:53:24 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['barclay', 'analyst', 'join', 'crowd', 'increas', 'price', 'target', 'forb']",Barclay's #Apple Analyst Joins The Crowd And Increases Price Target - Forbes #aapl http://t.co/6Z1DwxeCpE
142,623495655,False,finalized,3,12/12/14 2:40,1,1.0,Tue Dec 02 04:54:14 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['need', 'come', 'charger', 'cord', 'keep', 'charg', 'amp', 'fall', 'apart']",just need @apple to come out with a charger cord that keep a charge &amp; don't fall apart http://t.co/VZ8HDbMzlu
143,623495656,False,finalized,3,12/12/14 3:17,1,0.681,Tue Dec 02 05:00:08 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['abl', 'forward', 'voicemail', 'thing']",RT @AMANDAZUCKERMAN: You should be able to forward a voicemail. Why isn't that a thing? @apple
144,623495657,False,finalized,3,12/11/14 21:06,1,1.0,Tue Dec 02 05:03:26 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['speak', 'human', 'want', 'chose', 'contact', 'ad', 'contact', 'book']",@apple and @facebook I speak for all of humanity; We want to chose what contacts are added to our contacts book from #facebook #thanks
145,623495658,False,finalized,3,12/12/14 2:53,1,1.0,Tue Dec 02 05:06:09 +0000 2014,5.4e+17,#AAPL OR @Apple,,['everyth'],@Apple I h8 everything about u
146,623495659,False,finalized,3,12/12/14 22:03,1,1.0,Tue Dec 02 05:06:55 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['ur', 'disgrac']",@apple ur a disgrace
147,623495660,False,finalized,6,12/12/14 19:53,3,0.5098,Tue Dec 02 05:07:11 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['want', 'pictur', 'back']",@apple I want my pictures back
148,623495661,False,finalized,3,12/12/14 2:32,1,1.0,Tue Dec 02 05:07:30 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['phone', 'acid', 'right', 'fix']",My phone is on acid right now @apple fix this
149,623495662,False,finalized,5,12/11/14 14:30,1,1.0,Tue Dec 02 05:11:58 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['power', 'cord', 'problem', 'warranti', 'said', 'would', 'fine', 'replac']",@Apple I had a power cord problem- under warranty. You said it would be fine. It isn't. And now you won't replace it? http://t.co/fW3BoW53dj
150,623495663,False,finalized,3,12/12/14 1:46,1,1.0,Tue Dec 02 05:13:02 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['normal', 'use', 'abus', 'wrap', 'exactli', 'instruct', 'fire', 'hazard', 'replac']",@Apple This was NORMAL use-- NO ABUSE! Wrapped it exactly as you instructed me to. This is a fire hazard. You should replace it. #defective
151,623495664,False,golden,4,12/11/14 12:17,5,0.718,Tue Dec 02 05:14:39 +0000 2014,5.4e+17,#AAPL OR @Apple,"5
3
1","['btw', 'love', 'product', 'rock', 'power', 'cord', 'junk', 'serious', 'need', 'fix']","@Apple BTW, I LOVE all of your products.  They rock!  Your power cords are junk.  You seriously need to fix this!"
152,623495665,False,finalized,3,12/12/14 8:40,3,1.0,Tue Dec 02 05:16:00 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['brass', 'band', 'store', 'broadway']",RT @donacamp: Brass band at @Apple Store Broadway #WintersEve #NYC http://t.co/ufworZjgpP
153,623495666,False,finalized,3,12/11/14 18:41,1,0.6894,Tue Dec 02 05:20:58 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['justic', 'depart', 'cite', 'th', 'centuri', 'feder', 'law', 'get', 'unlock', 'iphon']",RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom
154,623495667,False,finalized,3,12/12/14 22:03,1,1.0,Tue Dec 02 05:25:24 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['yo', 'fix', 'shitti', 'imessag']",Yo @Apple fix your shitty iMessage
155,623495668,False,finalized,3,12/12/14 17:53,5,0.6544,Tue Dec 02 05:35:04 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['rt', 'appl', 'share', 'repurchas', 'benefit', 'sharehold', 'billion']",#AAPL RT @AboveAvalon Apple's Share Repurchases Have Benefited Shareholders by $80 Billion  http://t.co/XHkqFr7whT
156,623495669,False,finalized,3,12/12/14 1:24,5,0.6373,Tue Dec 02 05:37:33 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['even', 'appl', 'watch', 'delay', 'rais', 'aapl', 'price', 'target']","Even With Apple Watch Delayed, I'm Raising My AAPL Price Target To $165 - http://t.co/TGENjFl3zI #AAPL #Alex_Cho"
157,623495670,False,finalized,3,12/12/14 1:18,5,1.0,Tue Dec 02 05:40:45 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['love', 'amp', 'earn', 'mile', 'sale']",I love @AIRMILES! Between @chaptersindigo &amp; @apple I earned ~200 miles during the #BlackFriday sale! #freemoney #centsability #cybermonday
158,623495671,False,finalized,3,12/12/14 21:30,1,1.0,Tue Dec 02 05:42:54 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['yo', 'auto', 'correct', 'shit', 'gotta', 'stop', 'chang', 'shit', 'right', 'send']",Yo! @apple this auto correct shit gotta stop!!! changing my shit right when i send it
159,623495672,False,finalized,3,12/11/14 22:17,3,1.0,Tue Dec 02 06:00:54 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['first', 'logo', 'design', 'co', 'founder', 'ronald', 'wayn', 'draw', 'isaac', 'newton', 'read', 'book', 'appl', 'tree']",First @Apple logo was designed by co-founder Ronald Wayne. Drawing of Isaac Newton reading a book under an apple tree
160,623495673,False,finalized,3,12/12/14 21:34,1,1.0,Tue Dec 02 06:01:11 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['pick', 'slack', 'fuck', 'boy']",Those** PICK UP THE SLACK YOU FUCK BOYS @Apple
161,623495674,False,finalized,6,12/11/14 23:38,not_relevant,0.4978,Tue Dec 02 06:02:07 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['firm', 'acquir', 'bloomberg', 'termin', 'servic', 'yet', 'wish', 'search', 'function']",Why is it that the no firm has acquired the bloomberg terminal service yet  #aapl? I wish it had a #goog search function.
162,623495675,False,finalized,3,12/12/14 20:37,5,0.6635,Tue Dec 02 06:09:23 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['mayb', 'good', 'product', 'never', 'better', 'macbook', 'air', 'fact']",@surface maybe good product but never better then @apple MacBook Air .... It's a fact
163,623495676,True,golden,17,,1,1.0,Tue Dec 02 06:52:06 +0000 2014,5.4e+17,#AAPL OR @Apple,1,"['fuck', 'faggot']",fucking faggots @apple
164,623495677,False,finalized,3,12/12/14 11:15,1,0.6635,Tue Dec 02 06:52:43 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['cours', 'mother', 'fuck']",@Apple of course that's not their mother fucking @
165,623495678,False,finalized,3,12/12/14 3:55,3,0.6816,Tue Dec 02 06:54:50 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['appl', 'inc', 'store', 'logo', 'turn', 'red', 'world', 'aid', 'day']",Apple Inc. Store Logos Turn Red For World AIDS Day http://t.co/nsBtAl4g75 #AAPL
166,623495679,False,finalized,3,12/11/14 21:48,1,1.0,Tue Dec 02 06:55:35 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['fuck', 'kinda', 'gay', 'shit', 'print', 'fuck', 'ketosi']",the fuck kinda gay shit you print in the fucking ketosis @apple
167,623495680,False,finalized,3,12/12/14 8:47,1,1.0,Tue Dec 02 06:57:40 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['game', 'bitch', 'realli', 'tri', 'tonight', 'rt', 'gam', 'night', 'gawd']",Game*** @Apple you bitches really trying me tonight! RT @DreMacsAMillion: @WhoSFlyy__ gams night gawd
