,target,id,date,flag,user,text,text_original
588383,0,2216632481,Wed Jun 17 19:45:34 PDT 2009,NO_QUERY,ItsVickyO,"['piec', 'advic', 'go', 'beauti', 'shop', 'comput', 'get', 'hair', 'cut', 'strand', 'hair', 'keyboard']","piece of advice...don't go to the beauty shop w/ your computer when your getting a hair cut, I have strands of hair all in the keyboard "
69995,0,1693505285,Sun May 03 22:46:07 PDT 2009,NO_QUERY,jennyconfetti,['wow'],Wow.... 
90927,0,1759237381,Sun May 10 18:46:14 PDT 2009,NO_QUERY,QsuKKa,"['ive', 'got', 'flu', 'dnt', 'worri', 'iz', 'swine']",Ive got d Flu.. dnt worry iz not swine !!!  :/ 
1399078,4,2054191316,Sat Jun 06 06:47:08 PDT 2009,NO_QUERY,modernartrocks,"['excit', 'wonder', 'eric', 'saw', 'fb', 'anoth', 'girl', 'congratul']","@ericjgruber that's so exciting and wonderful eric!!!!! saw on fb, you're having another girl  congratulations"
508472,0,2189176210,Mon Jun 15 23:25:06 PDT 2009,NO_QUERY,laraontheradio,"['babi', 'sean', 'say', 'goodby']",http://twitpic.com/7j0q3 - My baby. Off to seans to say goodbye. 
1581524,4,2190198777,Tue Jun 16 02:02:53 PDT 2009,NO_QUERY,kvainas,"['geia', 'geia', 'oraiotato', 'grafeio', 'sou', 'theloum', 'kai', 'photo', 'imera', 'ti', 'thea', 'apo', 'parathiro']",@TheRedRoom me geia me geia! oraiotato to grafeio sou! theloume kai photo imeras me ti thea apo to parathiro 
497629,0,2185945197,Mon Jun 15 18:07:56 PDT 2009,NO_QUERY,Laidbackfella09,"['still', 'havnt', 'seen', 'movi']",@dac720 I still havnt seen that movie 
1078274,4,1967831466,Fri May 29 20:17:19 PDT 2009,NO_QUERY,isdscuba,"['attent', 'detail', 'make', 'disneyland', 'amaz', 'que', 'big', 'thunder', 'mountain']",its the attention to detail that makes disneyland so amazing..queing for big thunder mountain 
1328377,4,2015513519,Wed Jun 03 04:51:47 PDT 2009,NO_QUERY,Bigman1234,"['know', 'follow', 'point', 'twitter', 'make', 'friend', 'interact', 'outsid', 'normal', 'circl']",@yat4ever  why do you have to know them to follow? The point of Twitter is to make friends/interact outside your normal circle 
1035422,4,1956176954,Thu May 28 21:20:18 PDT 2009,NO_QUERY,_EKu_,"['she', 'popular', 'artist', 'planet']",shes not the most popular artist on the planet...but she should be  ? http://blip.fm/~78kcw
468852,0,2176083240,Mon Jun 15 02:51:59 PDT 2009,NO_QUERY,ohjeezkid,"['first', 'one', 'cover', 'cubicl', 'second', 'one', 'sit', 'faaaar', 'away']",@yayitsrobot CAN'T  the first one is covered by cubicle and the second one sits faaaar away!
1018354,4,1882010171,Fri May 22 06:02:52 PDT 2009,NO_QUERY,babydwarf,"['go', 'bath', 'prepar']",is going to bathe then prepare.  http://plurk.com/p/vhbdz
788295,0,2325104824,Thu Jun 25 04:46:38 PDT 2009,NO_QUERY,natcaptain,"['horribl', 'sad', 'day']","what a horrible, sad day "
252594,0,1983776393,Sun May 31 13:48:53 PDT 2009,NO_QUERY,Sophyy_X,"['burnt', 'like', 'mad']",is burnt like mad 
582945,0,2214788692,Wed Jun 17 17:14:07 PDT 2009,NO_QUERY,Thecowsudders,"['spent', 'frustrat', 'hr', 'get', 'anyon', 'know', 'get', 'app', 'back', 'line', 'scatter', 'across', 'page']",Just spent a frustrating 3hrs getting 3.0. Does anyone know how to get my apps back in line? They are scattered across 11 pages 
1384014,4,2052617670,Sat Jun 06 01:22:04 PDT 2009,NO_QUERY,ninnoart,"['hey', 'brad', 'love', 'girl', 'sushi', 'amp', 'margi', 'great', 'day']","@BradleyF81 Hey Brad, what's up? How are your lovely girls Sushi &amp; Margi?  Have a great day!"
1369607,4,2050831289,Fri Jun 05 19:22:16 PDT 2009,NO_QUERY,Em_ilyxXx,"['im', 'total', 'addict', 'wanna', 'american', 'reject', 'listen', 'sooo', 'much', 'late']",im totally addicted to 'I Wanna' by The All-American Rejects! listened to it sooo much lately 
1145540,4,1977793106,Sat May 30 21:43:24 PDT 2009,NO_QUERY,heykim,['yorki'],@dbags  yorkie 
382183,0,2052940015,Sat Jun 06 02:37:51 PDT 2009,NO_QUERY,Flor_G,"['sleep', 'boo', 'go', 'sleep', 'flor']", can't sleep. Have to be up at 6 in the am. Boo!  Go to sleep flor!!
1483976,4,2067569143,Sun Jun 07 12:34:37 PDT 2009,NO_QUERY,KatieGray90,"['next', 'time', 'alyson', 'hollywood', 'tv', 'pleas', 'get', 'pic', 'need', 'see', 'look', 'like', 'lol', 'hope', 'well']",@mileycyrus next time you're with alyson from hollywood.tv .. please get a pic! we need to see what he looks like lol. hope you're well 
1377726,4,2051920608,Fri Jun 05 23:09:05 PDT 2009,NO_QUERY,DANiiBABii,"['time', 'lol', 'jk']",@Craftysince1990 about time!!!!!!!!!  lol JK!!!!!!
631596,0,2232387857,Thu Jun 18 19:50:38 PDT 2009,NO_QUERY,stephenkg,"['love', 'quot', 'find', 'phone', 'quot', 'featur', 'iphon', 'softwar', 'could', 'use', 'last', 'summer', 'iphon', 'stolen']",Love the &quot;Find my Phone&quot; feature of the iPhone 3.0 software. I could have used that last summer when my iphone 3 G was stolen. 
119282,0,1828011198,Sun May 17 11:54:31 PDT 2009,NO_QUERY,kirsty_x_x,"['darn', 'weather', 'rubbish', 'xx']",darn it this weather is rubbish...   ...xx
1053661,4,1961765103,Fri May 29 10:00:36 PDT 2009,NO_QUERY,EmilyyPettyy,"['funni', 'couldnt', 'stop', 'laugh', 'love', 'soo', 'much']",http://twitpic.com/66wh4 - it was so funny.. i couldnt stop laughing  i love u soo much 
7118,0,1469693914,Tue Apr 07 07:08:36 PDT 2009,NO_QUERY,VaLentin7,"['super', 'ill']",Super ill 
133106,0,1835919949,Mon May 18 07:01:07 PDT 2009,NO_QUERY,Garythetwit,"['feisti', 'happen', 'happi', 'gee', 'morn']",@Geeno33 Feisty?! What happened to happy Gee this morn 
1110110,4,1972002896,Sat May 30 08:21:21 PDT 2009,NO_QUERY,ohhappy08,"['get', 'readi', 'murder', 'mysteri', 'parti', 'think', 'might', 'curl', 'hair', 'like', 'often']",getting ready for the murder mystery party  i think i might curl my hair like this more often. http://tinyurl.com/nn7k74
857518,4,1573949179,Tue Apr 21 03:36:36 PDT 2009,NO_QUERY,McKenneyOnABoat,"['happen', 'love', 'school', 'idk', 'everyon', 'say', 'hate']",I happen to love school idk y everyones saying they hate it 
456255,0,2071217024,Sun Jun 07 19:01:52 PDT 2009,NO_QUERY,Leeoni,"['loov', 'repli', 'ever', 'boyyyyyyyi']",@thomasfiss where is the loove !? i haven't had a reply in ever boyyyyyyyy 
119134,0,1827982298,Sun May 17 11:50:58 PDT 2009,NO_QUERY,carolinemauro,"['finish', 'art', 'project', 'turn', 'pretti', 'bad']",Finished my art project. It turned out pretty bad 
218424,0,1976168146,Sat May 30 16:44:11 PDT 2009,NO_QUERY,colleenearnest,"['pray', 'husband', 'feel', 'better', 'soon', 'headach', 'fun', 'fun']",Praying my husband feels better soon.  headaches are not fun. Not fun at all.
1558517,4,2185848246,Mon Jun 15 17:59:45 PDT 2009,NO_QUERY,oty,"['sure', 'king', 'conveni']",@megandunchak You sure it's not Kings of Convenience? 
1200234,4,1985456072,Sun May 31 17:08:14 PDT 2009,NO_QUERY,maryannemorgan,"['go', 'alway', 'want', 'shoot', 'one', 'set']",@bryanscottphoto how did it go? I have always wanted to shoot on one of his sets 
1510759,4,2174998529,Sun Jun 14 23:49:53 PDT 2009,NO_QUERY,whatsonYOURadio,"['hey', 'keith', 'urban', 'come', 'cabooltur', 'live', 'near', 'tell', 'come', 'home']",@taylorswift13 Hey Keith Urban comes from Caboolture (y) I live near there. Tell him to come home 
123607,0,1833941635,Mon May 18 01:01:27 PDT 2009,NO_QUERY,MiaMartinez,"['weekend', 'end', 'soon']",: why does the weekend have to end so soon?! 
246263,0,1982206194,Sun May 31 10:44:31 PDT 2009,NO_QUERY,lrw,"['appl', 'store']",off to the apple store 
1474551,4,2065750334,Sun Jun 07 09:13:00 PDT 2009,NO_QUERY,Sheenagerrard,"['ohhh', 'good']","@timothyc1985aph Ohhh did he, good! "
515259,0,2190801543,Tue Jun 16 03:45:56 PDT 2009,NO_QUERY,bamston,"['saw', 'bodi', 'today', 'think', 'better', 'get', 'use', 'im', 'nurs', 'miss', 'like', 'miss', 'past', 'year']","saw the body today. thinking i better get used to it, as im a nurse after all. i miss him, like i have missed him for the past 10 years "
1484066,4,2067589022,Sun Jun 07 12:36:43 PDT 2009,NO_QUERY,Lady_Gig,"['thank', 'everyon', 'hint', 'tip', 'attempt', 'tri', 'er', 'begin', 'twit', 'twit', 'twaroo']","Thanks everyone for the hints and tips, will attempt to try them all... er, now where do I begin  twit, twit-twaroo x"
1369041,4,2050718239,Fri Jun 05 19:10:15 PDT 2009,NO_QUERY,kalikutz,"['love', 'new', 'york', 'parti', 'call', 'text']",i love new york parties  call/text (570) 241-8521
1310385,4,2013288694,Tue Jun 02 22:19:30 PDT 2009,NO_QUERY,LilPecan,"['oh', 'came', 'right', 'tweet', 'want', 'paint', 'canva', 'tomorrow', 'amp', 'thought', 'meant', 'read', 'divers']",@Devyl Oh. That came up right after I tweeted that I want to paint (canvas) tomorrow &amp; I thought you meant reading for diversion. 
962698,4,1827381159,Sun May 17 10:35:24 PDT 2009,NO_QUERY,JoReynolds55,"['understand', 'tenni', 'either', 'lol', 'mind', 'watch', 'snooker', 'dart', 'mi', 'spent', 'youth', 'mayb']","@guybatty I don't understand tennis either lol. But don't mind watching snooker and darts, a mis spent youth maybe "
110574,0,1824893572,Sun May 17 03:24:39 PDT 2009,NO_QUERY,Lyanna,"['realli', 'like', 'go', 'home']",I'd really like to go home now 
656254,0,2240377446,Fri Jun 19 09:40:25 PDT 2009,NO_QUERY,1045CHUMFM,"['definit', 'feel', 'pain']",@starbucksapron  They are most definitely................not.  I feel your pain.  
497130,0,2185788991,Mon Jun 15 17:54:29 PDT 2009,NO_QUERY,Kellan22,"['donevwith', 'work', 'bore', 'noth', 'thought']",Donevwith work bored with nothing but my thoughts 
785712,0,2324496536,Thu Jun 25 03:18:15 PDT 2009,NO_QUERY,lady_jay21,"['woke', 'horribl', 'nightmar', 'quot', 'felt', 'real', 'scare', 'sleep']",Just woke up from a horrible nightmare :-&quot;( it felt too real I'm Scared to sleep now 
1362727,4,2049381950,Fri Jun 05 16:46:58 PDT 2009,NO_QUERY,rosevillerockln,"['nut', 'clue']",@GregoryVincent What ... that is nuts!  I had *no* clue.
1345222,4,2043955441,Fri Jun 05 08:39:36 PDT 2009,NO_QUERY,savageface,"['check', 'appl', 'websit', 'refurbish', 'laptop', 'realli', 'cheap', 'work', 'great']","@kailayu you can check the Apple website for their refurbished laptops, they are really cheap, and work great! "
849258,4,1565045592,Mon Apr 20 05:44:29 PDT 2009,NO_QUERY,skinnycat01,"['realli', 'like', 'first', 'one', 'use', 'need', 'tri', 'other']",@bigmadkev I really like @TweetDeck but it's the first one i've used so I need to try some others out too 
585873,0,2215777464,Wed Jun 17 18:35:50 PDT 2009,NO_QUERY,wichita_realtr,"['email', 'need', 'twug']",@DonnieWahlberg  no email....I need a Twugs from you
1363930,4,2049615025,Fri Jun 05 17:11:25 PDT 2009,NO_QUERY,Colin_182,"['five', 'train', 'cumbernauld', 'tomorrow', 'fun', 'pleas', 'dont', 'make', 'go', 'load', 'bollock']",fives training at cumbernauld tomorrow  should be fun..........please dont make me go to that load of bollocks. :-|
293304,0,1996277097,Mon Jun 01 14:49:08 PDT 2009,NO_QUERY,skayford,"['photo', 'hate', 'money']",Photo: i hate not having money  http://tumblr.com/x0g1xbn6x
1507918,4,2174569999,Sun Jun 14 22:49:59 PDT 2009,NO_QUERY,shierlyangelina,"['feeel', 'realli', 'goood', 'today']",I feeel really goood today! 
1403628,4,2054903476,Sat Jun 06 08:18:49 PDT 2009,NO_QUERY,TaqiyyaLuvLa,"['hear', 'love']",@hortovdaciti I hear you love...same here 
649229,0,2237230928,Fri Jun 19 05:25:57 PDT 2009,NO_QUERY,DiaZerva,"['asham', 'taco', 'crave', 'south', 'border', 'varieti', 'hehe']",@__Anya__ it's ashame your taco cravings are only of South of the Border variety  hehe
941302,4,1794189307,Thu May 14 05:11:49 PDT 2009,NO_QUERY,Chi_twnzfinest,"['love', 'babe', 'mahasha']",@dannywood I love u babe! mahasha 
88559,0,1754929110,Sun May 10 07:47:32 PDT 2009,NO_QUERY,crhossen,"['ooh', 'lucki', 'miss', 'anoth', 'group', 'meet', 'crap']",@chriscowdery ooh lucky! I just missed another group meeting.  crap!
1536019,4,2179156874,Mon Jun 15 08:43:25 PDT 2009,NO_QUERY,CarrieBooo,"['watch', 'hous', 'sunday', 'night']",watching House from sunday night 
154104,0,1933097273,Tue May 26 22:59:33 PDT 2009,NO_QUERY,AliciaDaStylist,"['got', 'home', 'alreadi', 'miss', 'bay']",Just got home ... I already miss the bay  
145087,0,1882126864,Fri May 22 06:17:03 PDT 2009,NO_QUERY,QBeyoch,"['friday', 'day', 'weekend', 'would', 'perfect', 'babi', 'leav']",Friday...3 day weekend...it would be perfect if my baby wasn't leaving.  
827363,4,1556844044,Sun Apr 19 00:37:34 PDT 2009,NO_QUERY,jaybee_smile,"['final', 'finish', 'sick', 'day']",is finally finished being sick for the day 
996550,4,1835904900,Mon May 18 06:59:29 PDT 2009,NO_QUERY,cbx33,"['opensourc', 'server', 'version', 'test', 'look', 'pretti', 'good']","@dimdim have an opensource server version for testing, looks pretty good "
1410675,4,2056317137,Sat Jun 06 10:55:32 PDT 2009,NO_QUERY,LiTTLEONEo_0,"['haha', 'wow', 'gay', 'lol', 'hahahahah', 'well', 'im', 'highkey', 'pist', 'da', 'moment', 'kno', 'dat', 'gt']",@laaannniii haha wow u gay...lol...hahahahah  n well im highkey pist @ da moment n u kno dat &gt;:O
1143085,4,1977388966,Sat May 30 20:53:02 PDT 2009,NO_QUERY,HelenKitty,"['elop', 'miss', 'privat', 'well', 'sail', 'around', 'world', 'ferdinand', 'wayward', 'girl', 'cute', 'lyric']",Elope with me Miss Private and we�ll sail around the world I will be your Ferdinand and you my wayward girl. Such cute lyrics. 
1410004,4,2056139610,Sat Jun 06 10:35:54 PDT 2009,NO_QUERY,FarfsGirl,"['take', 'break', 'put', 'grill', 'togeth', 'pb', 'amp', 'chocol', 'milk', 'chore', 'good', 'excus', 'eat', 'like', 'yr', 'old']",taking a break from putting the grill together - pb&amp;j and chocolate milk. chores are a good excuse to eat like i'm 9 yrs old 
883420,4,1686134958,Sun May 03 03:56:46 PDT 2009,NO_QUERY,Shaboe,"['lol', 'want', 'stalk', 'famou', 'peopl', 'ok', 'look', 'im', 'follow']",@KarleighRae  lol @ wanting to stalk famous people! its ok look who im following 
166594,0,1961368089,Fri May 29 09:23:43 PDT 2009,NO_QUERY,baldwinm,"['wish', 'could', 'nola', 'weekend', 'oh', 'well', 'tuesday']","Wishing I could be in NOLA this weekend  oh well, I'll be there Tuesday!"
320867,0,2003532454,Tue Jun 02 06:42:16 PDT 2009,NO_QUERY,GemaLovesMikle,"['sat', 'school', 'bore', 'face']",I am sat in school bored off my face 
118171,0,1827780006,Sun May 17 11:25:53 PDT 2009,NO_QUERY,youngbean,"['need', 'haircut', 'feel', 'like', 'cuttin']",Need a haircut..but I don't feel like cuttin it 
297108,0,1997306621,Mon Jun 01 16:37:11 PDT 2009,NO_QUERY,weirdontop,"['think', 'marcelo', 'wife', 'saw', 'pictur', 'news']",thinking about marcelo and his wife. just saw his picture on the news. 
1466969,4,2064544401,Sun Jun 07 06:33:24 PDT 2009,NO_QUERY,TahitoaSunae,"['simpli', 'best']",@der_waldgeist it's simply the best 
731136,0,2263747814,Sun Jun 21 01:41:45 PDT 2009,NO_QUERY,renpreston,"['feel', 'like', 'dead', 'man', 'walk', 'ugh', 'cant', 'even', 'type', 'properli', 'today']",I feel like a dead man walking. ugh cant even type properly today. 
1017354,4,1881840567,Fri May 22 05:40:53 PDT 2009,NO_QUERY,Stella_Vee,"['last', 'friday', 'school', 'dread', 'friday']",last friday of school for me  no more dreadful fridays! 
604976,0,2222111995,Thu Jun 18 06:30:48 PDT 2009,NO_QUERY,artisanandvine,"['mourn', 'immin', 'death', 'hous', 'plant', 'think', 'jealou', 'attent', 'give', 'plant', 'amp']",mourning the imminent death of some of my house plants... i think they're jealous of the attention i give the plants @ a&amp;v  
1045728,4,1957583512,Fri May 29 00:57:33 PDT 2009,NO_QUERY,louisventer,"['beauti', 'day', 'start', 'physio', 'pain', 'least', 'much', 'mobil']",Beautiful day and it starts with physio.pain but at least its much more mobile 
1211564,4,1989165082,Mon Jun 01 00:33:52 PDT 2009,NO_QUERY,ReyHerrera,"['nicki', 'pizza', 'rule', 'suprem', 'glad', 'gave', 'anoth', 'chanc']",Nicky D's pizza rules supreme again! Glad we gave it another chance 
116296,0,1827421342,Sun May 17 10:40:32 PDT 2009,NO_QUERY,djmisskittie,"['kitti', 'love', 'mauricio', 'quothogun', 'quot', 'rua', 'bad', 'ninja', 'marri']",kittie loves mauricio &quot;shogun&quot; rua.  It's just too bad the ninja's married 
40801,0,1573877040,Tue Apr 21 03:16:34 PDT 2009,NO_QUERY,vaniety,"['work', 'late']",is working late. 
776154,0,2322056671,Wed Jun 24 21:58:59 PDT 2009,NO_QUERY,Marajad3,"['bought', 'mango', 'smoothi', 'jamba', 'juic', 'today', 'got', 'work', 'spill', 'whole', 'thing', 'floor', 'made', 'sad', 'panda']",so i bought a mango smoothie at jamba juice today....got into work and spilled the whole thing on the floor...made me a sad panda 
837043,4,1558647897,Sun Apr 19 09:00:13 PDT 2009,NO_QUERY,bohemianrose,"['shower', 'time']",Shower time! 
781961,0,2323532567,Thu Jun 25 00:52:02 PDT 2009,NO_QUERY,cherrynnie,"['say', 'follow', 'follow']",why does it says that I'm following 9 when I'm only following 4? 
636944,0,2234059600,Thu Jun 18 22:21:29 PDT 2009,NO_QUERY,kappachan,"['bought', 'work', 'yard', 'sale', 'gt', 'gt', 'anoth', 'one', 'pull', 'tf', 'ffxi']","@mattalos I bought it from work at a yard sale. &gt;.&gt;; I have another one that I can pull out, but it doesn't have TF2 or FFXI on it. "
1362793,4,2049384752,Fri Jun 05 16:47:15 PDT 2009,NO_QUERY,firesafe,"['awak', 'get', 'rid', 'lake', 'camper', 'dig', 'drain', 'stop', 'happen', 'dri', 'carpet']",Was awake at 2:30 am getting rid of the lake in our camper and digging drains to stop it happening again - now to dry the carpet 
693930,0,2252860637,Sat Jun 20 07:08:13 PDT 2009,NO_QUERY,rachel_stinger,"['today', 'go', 'looooooooong', 'long', 'day']",today is going to be a looooooooong long day 
742611,0,2266597343,Sun Jun 21 08:46:50 PDT 2009,NO_QUERY,steller_chelle,"['final', 'get', 'readi', 'day', 'lazi']",Finally getting ready for the day... I'm lazy 
311660,0,2001350653,Tue Jun 02 00:36:00 PDT 2009,NO_QUERY,alfpyfla,"['well', 'twitter', 'took', 'long', 'time', 'verifi', 'accout', 'sth', 'upload', 'pic', 'login', 'like', 'hour']",well twitter took a long time to verify my accout or sth  i was uploading a pic then couldn't login for like 20000 hours -_-
79605,0,1751915746,Sat May 09 20:35:34 PDT 2009,NO_QUERY,Sothivin,"['hate', 'oh', 'help', 'find', 'quotn', 'trust', 'quot', 'catchi']","Hates 3OH!3, but can't help but find &quot;Don't Trust Me&quot; as catchy. "
284632,0,1993328860,Mon Jun 01 10:12:07 PDT 2009,NO_QUERY,eldestmuse,"['feel', 'nauseou', 'stuffi', 'feel', 'want', 'get', 'anyth', 'product', 'done']","I feel nauseous and stuffy, not how I should be feeling if I want to get anything productive done "
1145110,4,1977720205,Sat May 30 21:33:36 PDT 2009,NO_QUERY,jamerie,"['killarney', 'hb', 'sorraayi', 'dark', 'take', 'pic', 'sharon', 'wish', 'ill', 'drink', 'burrr', 'tho']",@ KILLARNEY'S IN HB! sorraayy to dark to take pics w/ sharon @Irish_Jean wish u were here  ill drink a burrr for u tho 
380029,0,2052474775,Sat Jun 06 00:51:21 PDT 2009,NO_QUERY,tigyhuang,"['write', 'present', 'english', 'exam']",Writing Presentation about my English Exam 
731900,0,2263942177,Sun Jun 21 02:16:45 PDT 2009,NO_QUERY,ayayaa,"['realiz', 'plurk', 'un', 'mobilefriendli']",realized that plurk is very un-mobilefriendly  http://plurk.com/p/12mzq6
